id,sku,modelno,price,time
Southwire-500-ft-12-Blue-Stranded-THHN-Wire-22967458,203401701,22967458,50.97,2017-02-03T17:29:57Z
Southwire-500-ft-8-Red-Stranded-CU-THHN-Wire-20490912,202316482,20490912,128.0,2017-02-03T17:30:00Z
Southwire-500-ft-6-Red-Stranded-CU-THHN-Wire-20495801,202316483,20495801,190.0,2017-02-03T17:30:01Z
Southwire-15-ft-10-2-Orange-Solid-SIMpull-NM-B-Wire-28829026,202525573,28829026,17.17,2017-02-03T17:30:01Z
Southwire-15-ft-10-3-Orange-Solid-SIMpull-NM-B-Wire-63948427,202525532,63948427,24.37,2017-02-03T17:30:02Z
Southwire-500-ft-8-Stranded-THHN-Wire-Green-20492512,202316573,20492512,128.0,2017-02-03T17:30:03Z
Southwire-500-ft-14-White-Solid-THHN-Wire-11580858,203401597,11580858,32.37,2017-02-03T17:30:04Z
Southwire-15-ft-12-3-Yellow-Soild-NM-B-Wire-63947626,202525500,63947626,18.37,2017-02-03T17:30:06Z
Southwire-500-ft-14-Black-Stranded-THHN-Wire-22955958,203401613,22955958,35.77,2017-02-03T17:30:06Z
Southwire-500-ft-6-Green-Stranded-CU-THHN-Wire-20497401,202316411,20497401,190.0,2017-02-03T17:30:07Z
Southwire-500-ft-14-Black-Solid-THHN-Wire-11579058,203401579,11579058,32.37,2017-02-03T17:30:08Z
Southwire-500-ft-8-White-Stranded-CU-THHN-Wire-20489112,202316338,20489112,128.0,2017-02-03T17:30:10Z
Southwire-500-ft-10-Blue-Stranded-THHN-Wire-22976557,202316224,22976557,75.47,2017-02-03T17:30:11Z
Southwire-500-ft-14-White-Stranded-THHN-Wire-22956758,203401615,22956758,35.77,2017-02-03T17:30:12Z
Cerrowire-500-ft-3-0-Black-Stranded-THHN-Wire-112-5401J,202304654,112-5401J,1135.0,2017-02-03T18:00:29Z
Southwire-15-ft-14-3-White-Solid-NM-B-Wire-63946826,202525484,63946826,10.67,2017-02-03T18:00:31Z
Cerrowire-500-ft-14-1-Red-Stranded-THHN-Wire-112-3453J,202304639,112-3453J,35.77,2017-02-03T18:00:32Z
Southwire-500-ft-14-Red-Stranded-THHN-Wire-22957558,203401686,22957558,35.77,2017-02-03T18:00:34Z
Southwire-125-ft-6-3-Stranded-CU-UF-B-W-G-Cable-14782702,205358086,14782702,340.0,2017-02-03T18:00:38Z
Southwire-100-ft-10-Black-Stranded-THHN-Wire-22973237,204812489,22973237,27.17,2017-02-03T18:00:38Z
Cerrowire-75-ft-6-3-NM-B-Wire-147-4203B9,202206573,147-4203B9,163.0,2017-02-03T18:00:39Z
Southwire-500-ft-14-Green-Stranded-THHN-Wire-22959158,203401687,22959158,35.77,2017-02-03T18:00:41Z
Southwire-100-ft-12-Black-Stranded-THHN-Wire-22964152,204868213,22964152,21.37,2017-02-03T18:00:43Z
Southwire-500-ft-12-Blue-Solid-THHN-Wire-11590758,203408332,11590758,49.57,2017-02-03T18:00:44Z
