id,sku,modelno,price,time
Cerrowire-500-ft-10-2-Black-Stranded-Landscape-Lighting-Wire-241-1802J,202206452,241-1802J,289.0,2017-02-08T23:18:11Z
Southwire-250-ft-14-2-Stranded-MC-Cable-55017701,202250323,55017701,130.95,2017-02-08T23:18:12Z
AFC-Cable-Systems-12-2-x-1000-ft-BX-AC-90-Cable-1404N60-00,202286715,1404N60-00,413.0,2017-02-08T23:18:13Z
Southwire-250-ft-14-2-Brown-Stranded-CU-Outdoor-Speaker-Wire-58051101,203355139,58051101,78.47,2017-02-08T23:18:14Z
Southwire-500-ft-18-Black-Stranded-TFFN-Fixture-Wire-27021501,202316255,27021501,39.04,2017-02-08T23:18:17Z
Cerrowire-500-ft-8-1-Green-Solid-TW-Wire-105-2005J,204811499,105-2005J,150.0,2017-02-08T23:18:18Z
Southwire-500-ft-8-Green-Solid-CU-TW-Wire-14118403,205786411,14118403,150.0,2017-02-08T23:18:19Z
Southwire-1000-ft-12-Red-Stranded-CU-THHN-Wire-58019804,205476053,58019804,120.0,2017-02-08T23:18:20Z
Southwire-1000-ft-12-Green-Solid-CU-SIMpull-CoilPAK-THHN-Wire-58027104,205476089,58027104,137.0,2017-02-08T23:18:21Z
Southwire-1000-ft-12-White-Solid-CU-SIMpull-CoilPAK-THHN-Wire-58027504,205476087,58027504,137.0,2017-02-08T23:18:22Z
Southwire-500-ft-10-Green-Solid-THHN-Wire-11599801,202316546,11599801,84.47,2017-02-08T23:18:24Z
Southwire-500-ft-18-Green-Stranded-CU-TFFN-Fixture-Wire-27025601,202585332,27025601,43.17,2017-02-08T23:18:25Z
Southwire-500-ft-18-White-Stranded-CU-TFFN-Fixture-Wire-27022301,202562784,27022301,39.04,2017-02-08T23:18:26Z
Southwire-1000-ft-2-Black-Stranded-THHN-Wire-20502102,202316219,20502102,1380.0,2017-02-08T23:18:29Z
500-ft-16-AWG-4-Conductor-65-Strand-Reduced-Jacket-Wall-Thickness-Speaker-Wire-White-16-4cs-boxwhite,300437567,16-4cs-boxwhite,209.99,2017-02-08T23:18:30Z
Southwire-500-ft-6-Gauge-Gray-Stranded-CU-SIMpull-THHN-Wire-25464905,207100955,25464905,191.27,2017-02-08T23:18:32Z
Southwire-1000-ft-18-Yellow-Stranded-CU-GPT-Primary-Auto-Wire-55843824,205341574,55843824,48.36,2017-02-08T23:18:33Z
Southwire-2-500-ft-12-Orange-Stranded-THHN-Wire-22970806,206052162,22970806,270.0,2017-02-08T23:18:34Z
1000-ft-16-2-Gauge-Fire-Alarm-Control-Cable-Reel-with-Red-Armor-1810R60-00,300690912,1810R60-00,941.35,2017-02-08T23:18:35Z
Southwire-500-ft-2-2-2-4-Gray-Stranded-CU-SER-Cable-26701302,202316577,26701302,3083.0,2017-02-08T23:18:36Z
Southwire-2-500-ft-10-Gauge-Orange-Stranded-CU-SIMpull-THHN-Wire-22979906,207100921,22979906,376.52,2017-02-08T23:18:37Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Tuff-Cable-1704B60T00,206741530,1704B60T00,445.08,2017-02-08T23:18:38Z
AFC-Cable-Systems-10-4-Gauge-x-250-ft-MC-Lite-2109-42-00,206741556,2109-42-00,528.78,2017-02-08T23:18:39Z
Southwire-2-500-ft-1-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-20505409,207100971,20505409,3615.2,2017-02-08T23:18:41Z
Cerrowire-2500-ft-12-19-Green-Stranded-THHN-Wire-112-3605M,204358912,112-3605M,270.0,2017-02-08T23:18:44Z
500-ft-14-AWG-4-Conductor-Speaker-Wire-White-red144boxwh500,300750783,red144boxwh500,249.99,2017-02-08T23:18:45Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Tuff-Cable-1704B42T05,206741529,1704B42T05,108.41,2017-02-08T23:18:46Z
Southwire-2500-ft-14-Orange-Solid-THHN-Wire-11585705,205358021,11585705,206.25,2017-02-08T23:18:47Z
Southwire-2-500-ft-3-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-24346903,207100966,24346903,1833.01,2017-02-08T23:18:48Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Stat-Lite-Cable-5804-60-00,206741567,5804-60-00,731.69,2017-02-08T23:18:49Z
AFC-Cable-Systems-12-2-x-250-ft-Aluminum-MC-Quik-Cable-3104-42-00,204794262,3104-42-00,123.5,2017-02-08T23:18:50Z
250-ft-12-2-Gauge-Healthcare-Facilities-Coil-with-Green-Armor-1504G42-00,300690919,1504G42-00,209.34,2017-02-08T23:18:51Z
500-ft-22-2-Stranded-DC-Wire-DC22500,206724476,DC22500,69.99,2017-02-08T23:18:52Z
Southwire-1000-ft-2-0-Black-Stranded-CU-THHN-Wire-20506201,202316484,20506201,2890.0,2017-02-08T23:18:54Z
Southwire-2-500-ft-6-Gauge-Blue-Stranded-CU-SIMpull-THHN-Wire-20496607,207100941,20496607,995.1,2017-02-08T23:18:56Z
Southwire-2-500-ft-6-Gauge-Green-Stranded-CU-SIMpull-THHN-Wire-20497407,207100940,20497407,995.1,2017-02-08T23:18:58Z
Southwire-1-000-ft-6-Gauge-Purple-Stranded-CU-SIMpull-THHN-Wire-48560702,207100951,48560702,382.14,2017-02-08T23:19:00Z
Southwire-2-500-ft-4-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-20499009,207100956,20499009,1492.05,2017-02-08T23:19:02Z
Southwire-1000-ft-14-Brown-Stranded-CU-GPT-Primary-Auto-Wire-55669324,205333319,55669324,98.0,2017-02-08T23:19:03Z
Southwire-2-500-ft-10-Gauge-Green-Stranded-CU-SIMpull-THHN-Wire-66311203,207100926,66311203,398.06,2017-02-08T23:19:04Z
Southwire-500-ft-14-Red-Stranded-XHHW-Wire-37093271,205810734,37093271,64.99,2017-02-08T23:19:05Z
Southwire-2500-ft-14-Pink-Solid-THHN-Wire-25533105,205358031,25533105,206.25,2017-02-08T23:19:06Z
Southwire-2-500-ft-10-Gauge-Gray-Stranded-CU-SIMpull-THHN-Wire-22981506,207100925,22981506,376.52,2017-02-08T23:19:08Z
Southwire-1-000-ft-4-Gauge-Brown-Stranded-CU-SIMpull-THHN-Wire-41170202,207100965,41170202,653.97,2017-02-08T23:19:12Z
Southwire-2-500-ft-6-Gauge-Gray-Stranded-CU-SIMpull-THHN-Wire-25464906,207100953,25464906,995.1,2017-02-08T23:19:14Z
Southwire-2-500-ft-10-Gauge-Red-Solid-CU-SIMpull-THHN-Wire-11597205,207100910,11597205,373.11,2017-02-08T23:19:15Z
Cerrowire-2500-ft-12-19-Gray-Stranded-THHN-Wire-112-3610M,204358917,112-3610M,270.0,2017-02-08T23:19:17Z
Southwire-2-500-ft-10-Gauge-Green-Solid-CU-SIMpull-THHN-Wire-61175701,207100918,61175701,401.53,2017-02-08T23:19:17Z
Cerrowire-500-ft-6-1-Stranded-XHHW-2-Wire-Red-1171-4203J,202899545,1171-4203J,317.0,2017-02-08T23:19:18Z
Southwire-2-500-ft-12-Red-Stranded-THHN-Wire-22966606,202527403,22966606,270.0,2017-02-08T23:19:19Z
Southwire-2500-ft-12-Pink-Solid-THHN-Wire-25647905,206052155,25647905,257.35,2017-02-08T23:19:22Z
Southwire-500-ft-6-Gauge-Brown-Stranded-CU-SIMpull-THHN-Wire-26069501,207100950,26069501,191.27,2017-02-08T23:19:23Z
Southwire-1000-ft-12-Red-Stranded-CU-GPT-Primary-Auto-Wire-55671524,205329382,55671524,144.0,2017-02-08T23:19:25Z
Southwire-2500-ft-12-Green-Stranded-THHN-Wire-22968206,206052159,22968206,304.0,2017-02-08T23:19:26Z
AFC-Cable-Systems-12-2-x-1000-ft-MC-Lite-Cable-2104S60-00,202286697,2104S60-00,438.0,2017-02-08T23:19:27Z
Southwire-500-ft-12-3-Stranded-CU-Pump-Cable-56366102,203023554,56366102,359.15,2017-02-08T23:19:28Z
Southwire-1000-ft-8-Green-Stranded-CU-THHN-Wire-20492506,202316347,20492506,370.0,2017-02-08T23:19:29Z
MC-Lite-Luminary-1000-ft-16-2-TPJ-12-2-MC-Lite-Luminary-18BF-60-500,300690888,18BF-60-500,1314.62,2017-02-08T23:19:31Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Lite-Cable-2104S60-05,206741546,2104S60-05,445.08,2017-02-08T23:19:32Z
AFC-Cable-Systems-12-3-x-250-ft-Aluminum-MC-Quik-Cable-3105-42-00,204794263,3105-42-00,218.26,2017-02-08T23:19:33Z
1000-ft-16-4-Gauge-Fire-Alarm-Control-Cable-Reel-with-Red-Armor-1813R60-00,300690905,1813R60-00,1181.01,2017-02-08T23:19:34Z
Carol-Brand-250-ft-14-3-Black-Portable-Power-SJOOW-Electrical-Cord-01360-35T-01,205761720,01360.35T.01,166.0,2017-02-08T23:19:35Z
Southwire-1000-ft-12-Yellow-Stranded-CU-GPT-Primary-Auto-Wire-55671724,205329383,55671724,144.0,2017-02-08T23:19:37Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Quik-Lite-Cable-3104-60-00,206741564,3104-60-00,445.08,2017-02-08T23:19:37Z
Southwire-1000-ft-12-3-Stranded-CU-MC-Cable-69115402,206195794,69115402,866.0,2017-02-08T23:19:39Z
Southwire-500-ft-10-Red-Solid-THHN-Wire-11597201,202316359,11597201,84.47,2017-02-08T23:19:40Z
AFC-Cable-Systems-12-3-x-250-ft-Health-Care-Facility-Aluminum-HCF-Lite-Cable-2805G42-00,204794356,2805G42-00,311.81,2017-02-08T23:19:41Z
Southwire-500-ft-8-Purple-Stranded-THHN-Wire-25658612,206061711,25658612,135.0,2017-02-08T23:19:42Z
Southwire-1000-ft-14-Dark-Green-Stranded-CU-GPT-Primary-Auto-Wire-56421924,205341572,56421924,98.0,2017-02-08T23:19:43Z
Southwire-2-500-ft-2-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-20502105,207100968,20502105,2350.21,2017-02-08T23:19:45Z
AFC-Cable-Systems-12-3-Gauge-x-1-000-ft-MC-Lite-Cable-2105S60-01,206741549,2105S60-01,734.31,2017-02-08T23:19:46Z
14-AWG-2-Conductor-Direct-Burial-105-Strand-Wet-Slick-White-14-2fx-boxwhite,300390817,14-2fx-boxwhite,209.99,2017-02-08T23:19:47Z
Cerrowire-2500-ft-12-19-Black-Stranded-THHN-Wire-112-3601M,204358908,112-3601M,270.0,2017-02-08T23:19:49Z
Southwire-500-ft-2-Green-Stranded-CU-THHN-Wire-29583201,202316399,29583201,661.5,2017-02-08T23:19:49Z
Southwire-500-ft-2-Red-Stranded-THHN-Wire-20501301,202250382,20501301,661.5,2017-02-08T23:19:50Z
Southwire-500-ft-4-3-Black-Stranded-CU-Tray-W-G-Cable-44341601,202316566,44341601,1979.0,2017-02-08T23:19:52Z
Southwire-1000-ft-14-Purple-Stranded-CU-GPT-Primary-Auto-Wire-56431524,205341533,56431524,98.0,2017-02-08T23:19:53Z
Southwire-2-500-ft-3-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-20507007,207100973,20507007,5771.16,2017-02-08T23:19:55Z
Southwire-1000-ft-14-Black-Stranded-CU-GPT-Primary-Auto-Wire-55667124,205333300,55667124,98.0,2017-02-08T23:19:56Z
Southwire-2500-ft-12-Red-Solid-THHN-Wire-11589905,206052149,11589905,257.35,2017-02-08T23:19:58Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Lite-Cable-2104S42-02,206741538,2104S42-02,108.41,2017-02-08T23:19:59Z
Southwire-2-500-ft-10-Gauge-Gray-Solid-CU-SIMpull-THHN-Wire-22982305,207100917,22982305,373.11,2017-02-08T23:20:01Z
AFC-Cable-Systems-12-4-Gauge-x-1-000-ft-MC-Lite-Cable-2106S60-00,206741553,2106S60-00,1100.0,2017-02-08T23:20:03Z
Southwire-2500-ft-14-White-Stranded-THHN-Wire-22956706,205358069,22956706,223.0,2017-02-08T23:20:05Z
Carol-Brand-250-ft-16-3-Black-Portable-Power-SOOW-Electrical-Cord-02765-35T-01,205843437,02765.35T.01,119.85,2017-02-08T23:20:06Z
High-Tech-Pet-100-ft-Black-Solid-Landscape-Ultra-Wire-TW-100,202229456,TW-100,23.54,2017-02-08T23:20:07Z
Southwire-2-500-ft-10-Gauge-Brown-Stranded-CU-SIMpull-THHN-Wire-22980706,207100922,22980706,376.52,2017-02-08T23:20:08Z
Southwire-500-ft-16-Orange-Stranded-TFFN-Fixture-Wire-27038901,202250352,27038901,52.24,2017-02-08T23:20:09Z
500-ft-16-AWG-4-Conductor-Direct-Burial-65-Strand-Wet-Slick-OFC-Speaker-Wire-Black-16-4fx-boxblack,300437230,16-4fx-boxblack,249.99,2017-02-08T23:20:11Z
AFC-Cable-Systems-10-3-x-250-ft-Aluminum-MC-Quik-Cable-3108-42-00,204794275,3108-42-00,379.76,2017-02-08T23:20:12Z
MC-Lite-Luminary-250-ft-16-2-TPJ-12-2-MC-Lite-Luminary-Coil-18BF-42-500,300690882,18BF-42-500,328.65,2017-02-08T23:20:14Z
Southwire-250-ft-1-600-Volt-Black-Stranded-CU-Welding-Cable-57006404,205176620,57006404,717.0,2017-02-08T23:20:15Z
Southwire-500-ft-14-2-Yellow-Stranded-CU-In-Wall-Speaker-Wire-56911945,202316583,56911945,159.0,2017-02-08T23:20:16Z
Southwire-1000-ft-18-Black-Stranded-CU-GPT-Primary-Auto-Wire-55667324,205333302,55667324,48.36,2017-02-08T23:20:18Z
Southwire-500-ft-2-Black-Stranded-CU-USE-Wire-11349805,206490390,11349805,821.62,2017-02-08T23:20:19Z
Southwire-2500-ft-14-Orange-Stranded-THHN-Wire-22961706,205358076,22961706,223.0,2017-02-08T23:20:21Z
Cerrowire-500-ft-Yellow-10-Gauge-Submersible-Pump-Cable-141-2803J,202304628,141-2803J,797.0,2017-02-08T23:20:23Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Lite-Cable-2104S42-04,206741540,2104S42-04,108.41,2017-02-08T23:20:24Z
Southwire-2-500-ft-10-Gauge-Red-Stranded-CU-XHHW-Wire-37113801,207100978,37113801,599.53,2017-02-08T23:20:26Z
Southwire-2-500-ft-6-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-20493309,207100937,20493309,995.1,2017-02-08T23:20:28Z
Southwire-2500-ft-12-Brown-Solid-THHN-Wire-11594905,206052154,11594905,257.35,2017-02-08T23:20:29Z
Southwire-1000-ft-6-White-Stranded-THHN-Wire-20494105,202316349,20494105,538.0,2017-02-08T23:20:31Z
AFC-Cable-Systems-12-3-x-250-ft-277-480-MC-Lite-Cable-2105S42-01,204794352,2105S42-01,218.26,2017-02-08T23:20:32Z
Southwire-1000-ft-12-Black-Solid-CU-SIMpull-CoilPAK-THHN-Wire-58026504,205476084,58026504,137.0,2017-02-08T23:20:34Z
Southwire-2-500-ft-6-Gauge-Yellow-Stranded-CU-SIMpull-THHN-Wire-26068709,207100943,26068709,995.1,2017-02-08T23:20:35Z
Southwire-500-ft-10-Gauge-Red-Stranded-CU-XHHW-Wire-37113803,207100979,37113803,131.69,2017-02-08T23:20:37Z
Southwire-1000-ft-14-Red-Stranded-CU-GPT-Primary-Auto-Wire-55669124,205333317,55669124,98.0,2017-02-08T23:20:38Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Tuff-Cable-1704B60T01,206741531,1704B60T01,445.08,2017-02-08T23:20:39Z
MC-Luminary-MultiZone-1000-ft-2TPJ16-12-3-MC-Luminary-MultiZone-PCS-18LC-60-500,300690923,18LC-60-500,2056.89,2017-02-08T23:20:40Z
AFC-Cable-Systems-12-2-Gauge-x-2-500-ft-MC-Tuff-Cable-1704B93T00,206741536,1704B93T00,1231.97,2017-02-08T23:20:41Z
AFC-Cable-Systems-12-2-x-250-ft-MC-Fire-Alarm-Cable-1835R42-00,204843324,1835R42-00,308.85,2017-02-08T23:20:42Z
Southwire-1000-ft-8-White-Stranded-CU-GPT-Primary-Auto-Wire-55804824,205341563,55804824,377.0,2017-02-08T23:20:44Z
Romex-500-ft-4-3-Black-Stranded-SIMpull-NM-B-Wire-63968205,202316202,63968205,1868.0,2017-02-08T23:20:45Z
Southwire-500-ft-10-Black-Stranded-CU-USE-Wire-11344903,206490386,11344903,285.03,2017-02-08T23:20:47Z
Southwire-250-ft-1-0-600-Volt-Black-Stranded-CU-Welding-Cable-57006004,205176621,57006004,894.0,2017-02-08T23:20:48Z
Southwire-1000-ft-12-2-Stranded-CU-MC-Cable-69114702,206195784,69114702,502.0,2017-02-08T23:20:49Z
Southwire-500-ft-16-Purple-Stranded-TFFN-Fixture-Wire-27041301,202250356,27041301,52.24,2017-02-08T23:20:50Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-Gauge-MC-Tuff-Cable-1704B60T05,206741535,1704B60T05,445.08,2017-02-08T23:20:52Z
Southwire-1-000-ft-6-Gauge-Yellow-Stranded-CU-SIMpull-THHN-Wire-26068705,207100944,26068705,382.14,2017-02-08T23:20:54Z
Southwire-2-500-ft-8-Gauge-Gray-Stranded-CU-SIMpull-THHN-Wire-23850101,207100935,23850101,652.37,2017-02-08T23:20:55Z
Southwire-1000-ft-2-Black-Stranded-CU-USE-Wire-11349801,202316385,11349801,1607.0,2017-02-08T23:20:56Z
AFC-Cable-Systems-10-3-x-250-ft-MC-Lite-Cable-2108-42-00,202286679,2108-42-00,280.0,2017-02-08T23:20:57Z
Southwire-2500-ft-12-Brown-Stranded-THHN-Wire-22971606,206052163,22971606,270.0,2017-02-08T23:20:58Z
500-ft-16-AWG-2-Conductor-65-Strand-Speaker-Wire-White-16-2cs-boxwh500,300420464,16-2cs-boxwh500,109.99,2017-02-08T23:21:00Z
AFC-Cable-Systems-12-3-Gauge-x-1-000-ft-MC-Lite-Cable-2105S60-00,206741548,2105S60-00,734.31,2017-02-08T23:21:02Z
Southwire-1-000-ft-6-Gauge-Gray-Stranded-CU-SIMpull-THHN-Wire-25464902,207100954,25464902,382.14,2017-02-08T23:21:03Z
Southwire-1-000-ft-3-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-24346902,207100967,24346902,726.6,2017-02-08T23:21:05Z
Southwire-1000-ft-12-Brown-Stranded-CU-GPT-Primary-Auto-Wire-55879824,205329386,55879824,144.0,2017-02-08T23:21:06Z
Southwire-500-ft-2-0-2-0-2-0-Gray-Stranded-CU-SEU-Cable-21828901,202316435,21828901,5401.0,2017-02-08T23:21:07Z
Southwire-500-ft-6-6-6-Gray-Stranded-CU-SEU-Cable-13077305,202316600,13077305,1049.0,2017-02-08T23:21:09Z
Southwire-500-ft-8-Brown-Stranded-THHN-Wire-23847712,206052265,23847712,135.0,2017-02-08T23:21:11Z
Southwire-500-ft-10-3-Black-Stranded-CU-Tray-Cable-60554301,202316431,60554301,888.0,2017-02-08T23:21:12Z
Southwire-2-500-ft-8-Gauge-White-Stranded-CU-SIMpull-THHN-Wire-20489105,207100928,20489105,652.37,2017-02-08T23:21:14Z
Southwire-500-ft-8-Yellow-Stranded-THHN-Wire-23848512,206052271,23848512,135.0,2017-02-08T23:21:15Z
Southwire-2500-ft-12-Blue-Solid-THHN-Wire-11590705,206052151,11590705,257.35,2017-02-08T23:21:17Z
Southwire-2-500-ft-8-Gauge-Yellow-Stranded-CU-SIMpull-THHN-Wire-23848501,207100932,23848501,652.37,2017-02-08T23:21:19Z
1000-ft-12-2-Gauge-Healthcare-Facilities-Lite-Reel-with-Green-Armor-2804G60-00,300690922,2804G60-00,837.28,2017-02-08T23:21:21Z
Southwire-500-ft-2-3-Gray-Stranded-CU-Tray-W-G-Cable-44342401,202316565,44342401,3793.0,2017-02-08T23:21:22Z
Southwire-500-ft-18-Green-Solid-TFN-Wire-26981106,206471697,26981106,43.17,2017-02-08T23:21:24Z
Southwire-1000-ft-4-Black-Stranded-THHN-Wire-20499004,202316220,20499004,606.0,2017-02-08T23:21:27Z
AFC-Cable-Systems-8-2-Gauge-x-500-ft-MC-Lite-2115-45-00,206741557,2115-45-00,655.9,2017-02-08T23:21:28Z
MC-Tuff-Luminary-1000-ft-16-2-TPJ-12-3-MC-Tuff-Luminary-18BMB60T500,300690875,18BMB60T500,1575.51,2017-02-08T23:21:29Z
Southwire-125-ft-2-Stranded-Bare-Copper-Cable-10686403,202316237,10686403,201.97,2017-02-08T23:21:31Z
Southwire-2-500-ft-10-Gauge-Brown-Solid-CU-SIMpull-THHN-Wire-11602005,207100915,11602005,373.11,2017-02-08T23:21:32Z
Southwire-125-ft-6-3-Stranded-CU-UF-B-W-G-Cable-14782702,205358086,14782702,340.0,2017-02-08T23:21:34Z
Southwire-2-500-ft-10-Gauge-Blue-Solid-CU-SIMpull-THHN-Wire-11598005,207100912,11598005,373.11,2017-02-08T23:21:35Z
Southwire-2500-ft-12-Blue-Stranded-THHN-Wire-22967406,206052160,22967406,270.0,2017-02-08T23:21:37Z
MC-Luminary-MultiZone-1000-ft-3TPJ16-12-4-MC-Luminary-MultiZone-PCS-18LD-60-500,300690926,18LD-60-500,3417.28,2017-02-08T23:21:38Z
Carol-Brand-250-ft-8-4-Black-Portable-Power-SOOW-Electrical-Cord-01827-35-01,205843107,01827.35.01,620.0,2017-02-08T23:21:40Z
Southwire-500-ft-1-1-1-3-Gray-Stranded-CU-SER-Cable-27082701,202316465,27082701,3771.0,2017-02-08T23:21:41Z
MC-Tuff-Luminary-1000-ft-16-2-TPJ-12-2-MC-Tuff-Luminary-18BEB60T500,300690881,18BEB60T500,1314.62,2017-02-08T23:21:42Z
Southwire-1000-ft-6-Black-Stranded-CU-THHN-Wire-20493305,202316348,20493305,538.0,2017-02-08T23:21:45Z
MC-Luminary-MultiZone-250-ft-3TPJ16-12-4-MC-Luminary-MultiZone-PCS-Reel-18LD-44-500,300690925,18LD-44-500,854.3,2017-02-08T23:21:46Z
Southwire-2500-ft-12-Purple-Solid-THHN-Wire-21204305,206052156,21204305,257.35,2017-02-08T23:21:47Z
Southwire-500-ft-1-0-Black-Stranded-XHHW-Wire-11300105,202316310,11300105,1055.0,2017-02-08T23:21:49Z
Cerrowire-2500-ft-12-19-Brown-Stranded-THHN-Wire-112-3608M,204358915,112-3608M,270.0,2017-02-08T23:21:51Z
Cerrowire-1-000-ft-10-2-Orange-NM-B-Wire-147-1802K,202304589,147-1802K,416.1,2017-02-08T23:21:52Z
Southwire-500-ft-6-6-8-Gray-Stranded-CU-SEU-Cable-13081505,202316579,13081505,900.0,2017-02-08T23:21:53Z
Southwire-1-000-ft-6-Gauge-Blue-Stranded-CU-SIMpull-THHN-Wire-20496605,207100942,20496605,382.14,2017-02-08T23:21:54Z
Southwire-1000-ft-3-0-Black-Stranded-THHN-Wire-20507001,202316356,20507001,2966.0,2017-02-08T23:21:56Z
Romex-500-ft-2-3-NM-W-G-Black-Stranded-CU-SIMpull-NM-B-W-G-Wire-63970805,202316518,63970805,2936.0,2017-02-08T23:21:58Z
Southwire-2-500-ft-12-Black-Stranded-THHN-Wire-22964106,202527398,22964106,270.0,2017-02-08T23:21:59Z
Southwire-1-000-ft-4-Gauge-White-Stranded-CU-SIMpull-THHN-Wire-20500502,207100958,20500502,653.97,2017-02-08T23:22:01Z
Cerrowire-500-ft-14-Gauge-Black-Stranded-XHHW-2-Wire-1171-2401J,203114221,1171-2401J,78.0,2017-02-08T23:22:02Z
14-AWG-4-Conductor-Direct-Burial-105-Strand-Wet-Slick-OFC-Speaker-Wire-Black-14-4fx-boxblack,300412305,14-4fx-boxblack,349.99,2017-02-08T23:22:04Z
250-ft-14-2-Stranded-Speaker-Wire-EM6824250,206467297,EM6824250,178.99,2017-02-08T23:22:06Z
Southwire-2-500-ft-8-Gauge-Orange-Stranded-CU-SIMpull-THHN-Wire-23849301,207100933,23849301,652.37,2017-02-08T23:22:08Z
Cerrowire-2500-ft-12-19-Red-Stranded-THHN-Wire-112-3603M,204358910,112-3603M,270.0,2017-02-08T23:22:10Z
Southwire-2-500-ft-4-Gauge-White-Stranded-CU-SIMpull-THHN-Wire-20500507,207100957,20500507,1492.05,2017-02-08T23:22:12Z
Southwire-1-000-ft-6-Gauge-Orange-Stranded-CU-SIMpull-THHN-Wire-26067905,207100947,26067905,382.14,2017-02-08T23:22:14Z
Southwire-1-000-ft-6-Gauge-Brown-Stranded-CU-SIMpull-THHN-Wire-26069505,207100949,26069505,382.14,2017-02-08T23:22:15Z
AFC-Cable-Systems-4-3-x-500-ft-BX-AC-90-Cable-1424-45-00,202262385,1424-45-00,2173.0,2017-02-08T23:22:17Z
Southwire-2500-ft-14-Brown-Solid-THHN-Wire-11586505,205358023,11586505,206.25,2017-02-08T23:22:18Z
Southwire-2500-ft-12-Green-Solid-THHN-Wire-11591505,206052150,11591505,245.11,2017-02-08T23:22:19Z
Southwire-1-000-ft-4-Gauge-Yellow-Stranded-CU-SIMpull-THHN-Wire-41169402,207100963,41169402,653.97,2017-02-08T23:22:21Z
Southwire-2-500-ft-4-Gauge-Green-Stranded-CU-SIMpull-THHN-Wire-25172809,207100961,25172809,1492.05,2017-02-08T23:22:23Z
AFC-Cable-Systems-8-3-Gauge-x-500-ft-MC-Lite-2116-45-00,206741558,2116-45-00,922.84,2017-02-08T23:22:25Z
Southwire-1-000-ft-2-Green-Stranded-THHN-Wire-29583202,204732202,29583202,1204.0,2017-02-08T23:22:26Z
Southwire-2500-ft-14-Purple-Solid-THHN-Wire-21124305,205358024,21124305,197.4,2017-02-08T23:22:27Z
Southwire-2-500-ft-10-Gauge-Black-Stranded-CU-XHHW-Wire-11294601,207100974,11294601,599.53,2017-02-08T23:22:28Z
Southwire-1000-ft-6-Red-Stranded-THHN-Wire-20495805,202316326,20495805,538.0,2017-02-08T23:22:30Z
Southwire-2500-ft-14-Yellow-Stranded-THHN-Wire-22960906,205358075,22960906,223.0,2017-02-08T23:22:32Z
Southwire-2500-ft-12-Black-Solid-THHN-Wire-11587305,206052147,11587305,257.35,2017-02-08T23:22:33Z
AFC-Cable-Systems-12-2-x-250-ft-277-480-MC-Lite-Cable-2104S42-01,204794351,2104S42-01,123.5,2017-02-08T23:22:35Z
Southwire-500-ft-4-4-4-6-Gray-CU-SER-Cable-26348302,202316403,26348302,2041.0,2017-02-08T23:22:36Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Tuff-Cable-1704B42T01,206741515,1704B42T01,108.41,2017-02-08T23:22:37Z
Southwire-2500-ft-14-Yellow-Solid-THHN-Wire-11584005,205358020,11584005,206.25,2017-02-08T23:22:38Z
Southwire-1000-ft-14-Blue-Stranded-CU-GPT-Primary-Auto-Wire-55669424,205333320,55669424,98.0,2017-02-08T23:22:40Z
Southwire-1000-ft-10-White-Stranded-CU-GPT-Primary-Auto-Wire-55671924,205341575,55671924,234.0,2017-02-08T23:22:41Z
Southwire-1000-ft-12-White-Stranded-CU-GPT-Primary-Auto-Wire-55671424,205329381,55671424,144.0,2017-02-08T23:22:42Z
Carol-Brand-250-ft-12-3-Black-Portable-Power-SJOOW-Electrical-Cord-01380-35T-01,205805992,01380.35T.01,212.0,2017-02-08T23:22:44Z
Southwire-500-ft-4-4-6-Gray-Stranded-CU-SEU-Cable-13082305,206000016,13082305,1508.87,2017-02-08T23:22:46Z
Southwire-2500-ft-12-Gray-Stranded-THHN-Wire-22972406,206052166,22972406,304.0,2017-02-08T23:22:47Z
Southwire-1000-ft-12-3-Gray-Solid-CU-UF-B-W-G-Cable-13058301,205926843,13058301,639.0,2017-02-08T23:22:48Z
AFC-Cable-Systems-14-2-Gauge-x-1-000-ft-MC-Lite-Cable-2101S60-00,206741537,2101S60-00,396.49,2017-02-08T23:22:50Z
AFC-Cable-Systems-10-2-x-250-ft-Aluminum-MC-Quik-Cable-3107-42-00,204794274,3107-42-00,270.97,2017-02-08T23:22:51Z
